"gender","Grade","LxclScor","FlldScor","cnfgrtnLR","cnfgrtnUD","RdcNoMuti","RdcNodub","trspT","trspV","SRngA","SRngH","PType_Onset","PType_Rime","PType_Tone","PType_None","PType_Mark","PType_1of3","PType_2of3","PType_3of3","MMCScor","MMPScor","MMFScor","COnstScor","CRimScor","CTnScor","POnstScor","PRimScor","PTnScor","DD","stud_ids"
"0","5",37,42,5,13,10,8,11,7,4,14,10,8,13,2,1,4,6,5,18,0,1,5,12,13,4,9,10,"Normal",32190413
"0","5",48,50,9,19,14,14,17,11,8,20,15,10,18,3,3,7,9,6,28,2,3,10,15,12,6,6,5,"Normal",32190414
"0","5",49,50,20,24,21,23,20,24,14,30,26,21,25,5,4,11,11,13,44,1,2,2,3,1,1,1,2,"Normal",32190415
"0","5",4,4,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,"Normal",32190416
"1","5",49,50,17,26,19,24,20,23,14,29,25,19,23,5,3,13,12,10,43,2,1,3,3,3,1,2,3,"Normal",32190417
"0","5",47,50,14,22,20,16,17,19,9,27,21,16,20,4,4,10,7,11,36,2,2,9,3,6,4,3,3,"Normal",32190419
"0","5",49,50,10,20,18,12,15,15,6,24,21,16,17,3,2,7,7,11,30,3,2,9,6,14,6,3,7,"Normal",32190420
"1","5",47,50,6,16,10,12,10,12,6,16,11,9,15,4,0,6,7,5,22,2,3,16,19,9,12,12,5,"Normal",32190421
"0","5",31,40,3,7,6,4,7,3,3,7,7,5,8,2,0,0,4,4,10,0,2,11,7,13,7,6,7,"Normal",32190422
"1","5",46,48,9,16,12,13,14,11,6,19,12,14,10,4,4,4,7,6,25,0,4,16,14,9,12,5,9,"Normal",32190423
"1","5",37,44,0,2,1,1,1,1,1,1,1,2,1,0,0,0,2,0,2,2,4,16,11,8,10,6,12,"Normal",32190424
"1","5",46,50,16,26,22,20,22,20,11,31,23,18,21,5,5,12,10,10,42,0,0,3,3,2,3,1,0,"Normal",32190425
"1","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",32190426
"1","5",18,18,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,2,3,3,6,1,2,7,"Normal",32190427
"0","5",30,35,4,8,4,8,6,6,3,9,6,4,5,1,1,6,3,1,12,1,2,8,10,5,2,6,8,"Normal",32190428
"1","5",44,46,13,17,14,16,15,15,9,21,17,13,15,3,4,8,8,7,30,0,4,8,4,5,9,2,5,"Normal",32190429
"0","5",50,50,19,27,22,24,22,24,12,34,26,22,23,5,5,13,11,12,46,2,0,3,1,3,1,0,2,"Normal",32190430
"0","5",49,50,14,27,19,22,21,20,8,33,26,19,23,4,3,11,12,11,41,0,3,2,5,3,2,3,1,"Normal",32190433
"1","5",28,33,0,4,2,2,2,2,1,3,3,2,2,0,0,2,1,1,4,0,4,11,12,7,7,5,5,"Normal",32190435
"0","5",50,50,14,23,20,17,19,18,10,27,19,15,19,4,4,12,10,7,37,2,5,7,10,9,6,4,7,"Normal",32190436
"0","5",39,46,1,8,5,4,7,2,2,7,4,5,4,1,1,3,2,2,9,2,1,10,15,21,7,8,15,"Normal",32190437
"0","5",48,50,13,24,18,19,20,17,7,30,20,17,16,4,5,11,9,8,37,1,2,5,5,4,3,3,4,"Normal",32190438
"0","5",49,50,13,26,20,19,19,20,10,29,23,19,20,4,3,11,12,9,39,1,3,6,7,5,5,4,2,"Normal",32190439
"0","5",47,48,3,12,7,8,7,8,2,13,10,7,10,0,2,4,4,5,15,1,3,19,8,20,15,5,10,"Normal",32190440
"1","5",49,50,17,24,16,25,19,22,12,29,22,18,21,5,5,12,8,11,41,0,2,3,6,2,3,4,1,"Normal",32190441
"1","5",43,46,4,15,8,11,11,8,4,15,12,11,9,1,1,5,9,3,19,2,3,11,7,15,6,5,9,"Normal",32190442
"1","5",12,16,1,2,0,3,1,2,2,1,2,2,3,0,0,0,2,1,3,0,1,3,3,4,3,1,2,"Normal",32190443
"1","5",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dyslexia",32190444
"1","4",49,50,13,25,17,21,19,19,10,28,24,18,22,4,2,10,12,10,38,0,4,5,6,8,5,3,4,"Normal",32200101
"1","4",37,44,4,10,8,6,10,4,2,12,7,4,7,1,2,6,3,2,14,2,4,9,7,10,6,3,7,"Normal",32200102
"1","4",31,37,3,7,5,5,5,5,2,8,7,5,5,1,2,0,4,3,10,0,1,9,9,12,6,4,8,"Normal",32200103
"1","4",8,8,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0,1,"Normal",32200104
"1","4",40,48,5,4,4,5,3,6,3,6,5,5,4,1,2,1,2,3,9,0,2,16,13,9,15,9,5,"Normal",32200105
"1","4",47,49,3,7,6,4,6,4,3,7,4,3,4,2,1,3,4,0,10,3,7,26,23,7,15,14,7,"Normal",32200106
"1","4",1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Normal",32200107
"0","4",28,34,1,1,1,1,1,1,0,2,1,1,1,0,1,0,0,1,2,2,3,10,5,5,5,2,6,"Normal",32200110
"1","4",14,21,1,1,1,1,1,1,0,2,1,1,1,0,1,0,0,1,2,0,0,1,2,9,1,2,5,"Normal",32200111
"1","4",49,50,9,17,13,13,18,8,6,20,14,12,15,3,2,7,8,6,26,1,3,9,10,11,7,5,8,"Normal",32200113
"1","4",49,50,14,24,17,21,18,20,11,27,24,17,21,3,5,8,12,10,38,0,2,6,5,9,2,5,4,"Normal",32200114
"0","4",45,49,10,14,11,13,12,12,5,19,18,13,16,0,2,6,7,9,24,7,1,8,5,9,4,5,8,"Normal",32200115
"0","4",45,47,10,6,11,5,4,12,4,12,12,11,11,0,3,2,1,10,16,19,2,10,11,8,2,2,3,"Normal",32200116
"0","4",31,36,2,0,1,1,0,2,1,1,1,0,1,0,1,0,1,0,2,0,0,10,1,11,11,1,6,"Dyslexia",32200117
"0","4",31,37,1,1,1,1,1,1,0,2,1,1,1,0,1,0,0,1,2,4,0,9,4,7,6,3,5,"Normal",32200118
"0","4",46,50,10,19,18,11,12,17,7,22,19,12,14,2,3,10,7,7,29,3,2,9,7,5,6,5,3,"Normal",32200119
"0","4",42,48,4,14,11,7,11,7,4,14,12,5,10,3,1,4,7,3,18,2,5,13,11,6,9,8,6,"Normal",32200120
"1","4",49,50,19,26,21,24,22,23,12,33,26,18,23,5,5,13,12,10,45,0,2,3,2,1,4,2,0,"Normal",32200121
"0","4",47,50,13,19,15,17,15,17,10,22,22,16,18,3,2,7,11,9,32,1,1,10,6,9,5,2,6,"Normal",32200122
"0","4",34,38,4,4,4,4,4,4,1,7,7,4,7,0,1,0,3,4,8,1,1,14,7,10,10,6,7,"Normal",32200123
"1","4",44,48,5,6,7,4,5,6,1,10,8,7,9,0,1,2,2,6,11,5,1,11,6,13,10,8,11,"Normal",32200124
"1","4",45,50,12,15,14,13,11,16,5,22,17,12,17,2,2,7,9,7,27,1,3,11,9,7,6,5,4,"Normal",32200125
"1","4",40,44,3,10,5,8,7,6,3,10,10,6,9,0,1,4,3,5,13,2,2,13,11,15,8,9,7,"Normal",32200126
"1","4",50,50,13,18,15,16,16,15,9,22,20,15,19,4,2,6,9,10,31,1,4,11,4,10,8,2,7,"Normal",32200127
"0","4",45,48,7,16,11,12,12,11,5,18,14,9,10,3,3,5,8,4,23,1,1,9,7,13,7,7,9,"Normal",32200128
"0","4",46,50,12,13,10,15,13,12,7,18,16,9,13,2,2,10,5,6,25,1,4,6,13,10,2,8,7,"Normal",32200130
"1","4",6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2,"Dyslexia",32200131
"0","4",49,50,10,20,12,18,17,13,6,24,18,14,14,5,2,8,7,8,30,2,2,11,3,8,7,3,7,"Normal",32200132
"1","4",46,48,7,19,11,15,15,11,5,21,16,12,15,3,2,5,10,6,26,0,0,4,7,12,5,4,9,"Normal",32200133
"1","4",48,50,12,17,14,15,15,14,7,22,19,12,17,4,2,6,9,8,29,3,3,5,10,9,3,6,3,"Normal",32200134
"1","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",32200135
"1","4",44,48,2,3,5,0,2,3,0,5,4,3,4,0,1,0,1,3,5,4,3,12,11,13,13,13,11,"Normal",32200136
"0","4",40,46,3,1,2,2,1,3,1,3,2,2,3,0,1,1,0,2,4,0,2,29,20,1,22,9,1,"Normal",32200137
"1","4",43,50,9,13,11,11,10,12,6,16,15,13,12,1,1,6,8,6,22,0,4,12,10,13,8,6,11,"Normal",32200138
"1","4",50,50,14,23,16,21,19,18,9,28,23,16,20,3,4,11,9,10,37,1,4,6,5,5,2,2,5,"Normal",32200140
"1","4",47,50,11,16,12,15,17,10,7,20,17,12,14,3,3,5,10,6,27,1,1,8,6,13,6,3,9,"Normal",32200141
"1","4",14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,4,"Normal",32200142
"0","4",48,50,14,20,18,16,18,16,9,25,21,15,17,4,4,7,11,8,34,2,4,4,5,5,4,3,3,"Normal",32200143
"1","4",37,41,2,2,2,2,2,2,1,3,2,1,1,0,1,2,1,0,4,1,1,19,5,14,13,4,8,"Normal",32200144
"0","4",47,49,11,20,14,17,17,14,8,23,16,14,16,5,3,7,9,7,31,1,4,7,5,10,7,2,9,"Normal",32200145
"1","4",39,44,5,6,7,4,6,5,4,7,9,5,9,0,1,1,5,4,11,0,5,8,9,8,6,5,7,"Normal",32200146
"0","4",47,50,7,21,13,15,16,12,6,22,15,13,16,4,3,5,9,7,28,1,3,12,3,14,9,2,5,"Normal",32200201
"0","4",44,50,2,6,5,3,6,2,3,5,6,4,4,0,1,1,5,1,8,2,4,22,17,8,15,5,6,"Normal",32200202
"0","4",26,30,5,17,11,11,11,11,4,18,15,10,15,1,2,5,7,7,22,0,1,4,3,1,2,2,1,"Normal",32200203
"0","4",47,49,5,13,10,8,9,9,7,11,12,12,11,2,1,2,6,7,18,2,5,17,17,11,11,9,9,"Normal",32200204
"0","4",29,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,7,13,2,6,"Dyslexia",32200205
"1","4",27,36,1,6,5,2,6,1,2,5,4,3,4,0,1,2,3,1,7,0,1,6,7,16,5,5,9,"Dyslexia",32200206
"1","4",43,49,10,18,15,13,12,16,8,20,22,15,15,4,0,6,8,10,28,2,1,5,7,8,3,4,9,"Normal",32200207
"0","4",50,50,15,19,17,17,15,19,8,26,20,15,19,4,4,8,8,10,34,0,5,9,7,10,8,6,6,"Normal",32200208
"0","4",48,49,14,26,18,22,21,19,8,32,24,19,21,4,4,10,12,10,40,1,1,4,2,4,2,1,3,"Normal",32200209
"1","4",50,50,17,25,16,26,22,20,11,31,24,18,21,5,4,12,12,9,42,1,0,3,0,2,2,0,2,"Normal",32200210
"0","4",49,50,16,26,19,23,20,22,11,31,24,19,22,5,4,12,10,11,42,1,3,4,3,4,3,1,3,"Normal",32200211
"0","4",48,50,17,25,20,22,18,24,13,29,26,18,22,4,5,11,11,11,42,0,1,2,5,4,2,4,2,"Normal",32200212
"1","4",47,49,2,12,7,7,7,7,2,12,11,8,9,1,1,2,4,6,14,1,9,23,17,9,15,9,10,"Normal",32200213
"1","4",49,50,13,24,16,21,20,17,9,28,22,17,20,4,4,9,10,10,37,3,3,5,8,3,4,4,3,"Normal",32200214
"1","4",50,50,12,20,13,19,16,16,7,25,19,15,20,3,2,8,11,8,32,1,3,11,7,11,9,7,8,"Normal",32200215
"1","4",39,43,10,19,12,17,18,11,4,25,16,12,15,4,1,11,7,6,29,1,2,8,2,6,6,1,6,"Normal",32200216
"0","4",50,50,9,18,13,14,14,13,5,22,17,13,18,2,2,7,7,9,27,3,6,16,11,4,9,6,8,"Normal",32200217
"1","4",46,49,14,20,19,15,16,18,7,27,21,14,18,3,4,9,10,8,34,2,1,4,4,7,2,3,7,"Normal",32200218
"1","4",47,49,11,15,14,12,10,16,5,21,19,10,17,1,2,7,9,7,26,1,4,16,13,6,9,7,4,"Normal",32200219
"0","4",45,47,5,7,5,7,6,6,3,9,8,4,6,2,1,4,1,4,12,2,6,17,10,16,18,6,15,"Normal",32200220
"1","4",39,42,3,6,4,5,3,6,1,8,8,4,5,0,0,3,4,2,9,1,4,19,6,8,13,3,7,"Normal",32200222
"1","4",49,50,10,23,14,19,18,15,6,27,18,13,17,3,4,9,12,5,33,0,1,9,6,12,6,4,8,"Normal",32200223
"1","4",50,50,16,24,17,23,21,19,10,30,23,17,22,5,4,10,11,10,40,0,0,4,6,7,3,4,5,"Normal",32200224
"1","4",25,29,4,9,7,6,8,5,2,11,8,6,7,1,2,3,3,4,13,0,1,6,8,6,3,6,4,"Dyslexia",32200225
"1","4",49,50,16,23,18,21,18,21,11,28,22,16,21,5,5,9,10,10,39,1,2,5,2,6,4,1,4,"Normal",32200226
"1","4",33,38,4,13,6,11,8,9,4,13,12,9,8,2,1,3,7,4,17,0,1,6,6,7,8,3,9,"Normal",32200227
"0","4",48,50,8,23,16,15,15,16,8,23,20,18,17,3,3,6,8,11,31,3,2,10,6,10,7,3,6,"Normal",32200228
"0","4",50,50,10,19,14,15,19,10,4,25,15,12,15,5,2,9,6,7,29,1,3,9,8,11,7,3,10,"Normal",32200229
"1","4",38,40,8,12,10,10,11,9,4,16,12,7,13,3,2,4,5,6,20,1,2,8,7,9,5,5,5,"Normal",32200230
"0","4",37,45,0,12,6,6,9,3,1,11,9,9,7,0,1,2,4,5,12,0,6,14,9,7,10,4,7,"Normal",32200231
"0","4",50,50,17,26,18,25,21,22,12,31,24,20,23,4,5,12,11,11,43,1,2,4,3,3,3,2,1,"Normal",32200232
"1","4",46,50,9,16,14,11,14,11,6,19,15,14,17,1,3,5,7,9,25,2,4,10,6,14,5,3,5,"Normal",32200233
"1","4",48,50,11,19,15,15,16,14,7,23,20,14,18,3,1,7,12,7,30,0,1,12,5,14,6,4,8,"Normal",32200234
"0","4",50,50,14,23,17,20,18,19,8,29,24,17,20,3,3,11,10,10,37,5,3,7,5,5,4,2,2,"Normal",32200235
"0","4",49,50,13,25,20,18,19,19,10,28,23,16,22,4,3,11,10,10,38,2,4,6,5,3,5,3,2,"Normal",32200236
"0","4",50,50,16,25,18,23,19,22,11,30,27,19,22,4,3,11,12,11,41,0,3,7,5,2,5,5,2,"Normal",32200237
"0","4",46,50,10,23,13,20,18,15,9,24,18,13,17,5,4,7,10,7,33,1,4,7,6,4,5,4,3,"Normal",32200238
"0","4",50,50,17,26,20,23,21,22,11,32,26,19,23,5,4,11,12,11,43,0,2,6,2,4,4,2,1,"Normal",32200239
"1","4",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Dyslexia",32200240
"1","4",45,49,10,19,16,13,15,14,5,24,19,13,17,2,1,10,9,7,29,1,2,11,2,10,7,2,8,"Normal",32200241
"1","4",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,"Dyslexia",32200242
"1","4",13,14,1,1,1,1,1,1,0,2,1,0,0,0,1,1,0,0,2,0,1,9,4,1,5,2,3,"Dyslexia",32200243
"1","4",46,49,7,13,9,11,12,8,5,15,17,12,10,1,1,4,7,7,20,2,4,17,9,15,8,6,13,"Normal",32200245
"0","4",11,20,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,2,2,0,1,4,"Normal",32200246
"1","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",32200247
"0","4",50,50,17,24,19,22,22,19,12,29,25,18,21,4,4,12,11,10,41,1,5,3,6,3,3,7,3,"Normal",32200301
"0","4",47,48,16,21,19,18,18,19,11,26,22,16,20,4,4,10,9,10,37,2,3,4,5,4,1,2,5,"Normal",32200302
"0","4",43,49,9,10,9,10,12,7,4,15,11,7,14,2,2,4,5,6,19,0,3,11,11,18,10,5,12,"Normal",32200303
"0","4",43,46,5,16,10,11,9,12,5,16,13,10,13,2,2,4,7,6,21,0,2,17,8,14,14,4,8,"Normal",32200304
"0","4",41,45,8,3,8,3,5,6,4,7,8,8,8,0,3,0,0,8,11,12,1,13,6,11,9,3,4,"Normal",32200305
"0","4",48,50,6,18,14,10,13,11,5,19,14,8,14,4,3,4,7,6,24,6,3,12,8,13,6,4,7,"Normal",32200306
"1","4",33,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,5,4,11,4,6,"Normal",32200307
"0","4",49,49,17,28,23,22,23,22,11,34,27,21,24,4,4,14,11,12,45,2,1,4,2,2,0,0,1,"Normal",32200308
"1","4",22,29,0,2,0,2,0,2,0,2,1,0,1,0,0,2,0,0,2,0,0,9,3,13,5,1,7,"Dyslexia",32200309
"0","4",49,50,13,21,16,18,16,18,9,25,21,15,19,5,1,10,9,9,34,1,3,9,6,9,8,4,7,"Normal",32200311
"0","4",49,50,14,24,20,18,20,18,9,29,24,16,20,4,4,10,10,10,38,1,3,8,7,3,4,5,1,"Normal",32200312
"1","4",43,48,7,12,14,5,10,9,4,15,13,8,11,0,2,7,5,5,19,1,3,14,9,14,12,6,9,"Normal",32200313
"0","4",12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,4,1,3,"Normal",32200314
"1","4",43,47,2,4,1,5,3,3,0,6,4,3,5,0,0,3,0,3,6,2,3,20,18,12,13,7,10,"Normal",32200316
"1","4",10,11,1,1,1,1,1,1,0,2,1,0,2,0,0,1,1,0,2,0,1,4,4,6,3,2,2,"Dyslexia",32200317
"0","4",49,50,9,24,15,18,16,17,6,27,19,14,20,4,2,9,10,8,33,1,6,9,7,7,6,8,4,"Normal",32200318
"1","4",26,29,6,4,6,4,5,5,3,7,7,5,8,1,1,1,2,5,10,0,2,10,4,3,9,4,5,"Normal",32200321
"0","4",42,49,5,7,5,7,8,4,3,9,8,5,10,1,0,3,4,4,12,0,3,12,9,15,10,3,11,"Dyslexia",32200323
"1","4",45,50,6,16,9,13,13,9,3,19,13,8,9,3,2,8,5,4,22,1,2,12,11,8,11,7,6,"Normal",32200324
"0","4",46,48,9,23,15,17,17,15,10,22,15,14,16,5,4,7,10,6,32,1,1,7,9,6,5,3,2,"Normal",32200326
"1","4",6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"Dyslexia",32200327
"0","4",48,50,11,19,18,12,17,13,9,21,21,15,19,2,3,5,10,10,30,4,5,12,8,4,6,5,3,"Normal",32200328
"0","4",49,50,18,25,20,23,22,21,10,33,28,20,23,4,3,12,13,11,43,0,1,4,3,4,3,4,2,"Normal",32200329
"0","4",38,41,6,11,7,10,9,8,4,13,9,5,12,2,1,5,6,3,17,1,2,12,6,17,8,3,8,"Normal",32200330
"0","4",37,44,3,4,3,4,4,3,2,5,4,2,4,0,1,3,2,1,7,0,2,14,11,18,13,5,11,"Normal",32200331
"1","4",36,40,13,16,16,13,12,17,7,22,15,11,17,2,4,9,8,6,29,0,1,1,1,2,2,0,2,"Normal",32200332
"1","4",44,48,9,14,11,12,11,12,7,16,16,9,10,2,3,5,9,4,23,2,1,9,2,13,7,1,7,"Normal",32200333
"1","4",42,44,6,16,9,13,11,11,6,16,14,12,15,2,1,4,8,7,22,0,1,7,9,7,6,4,3,"Normal",32200334
"1","4",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Dyslexia",32200335
"1","4",28,31,2,0,1,1,1,1,2,0,1,1,1,0,1,0,0,1,2,6,0,6,3,12,3,3,9,"Dyslexia",32200336
"0","4",27,28,3,4,4,3,4,3,2,5,4,5,4,0,1,2,1,3,7,11,0,6,1,6,0,0,2,"Normal",32200337
"0","4",34,43,2,1,2,1,1,2,1,2,3,2,3,0,0,0,1,2,3,1,0,19,6,11,15,3,7,"Normal",32200338
"1","4",49,50,17,25,20,22,18,24,12,30,25,18,23,3,5,13,10,11,42,3,1,2,2,2,1,1,1,"Normal",32200339
"0","4",45,49,4,16,9,11,9,11,5,15,14,12,12,2,0,5,6,7,20,0,2,16,10,9,11,7,11,"Normal",32200340
"1","4",42,46,5,20,11,14,14,11,4,21,15,13,16,3,1,5,9,7,25,4,2,7,6,8,4,4,5,"Normal",32200341
"1","4",30,31,7,8,7,8,7,8,1,14,11,8,9,1,1,4,3,6,15,1,1,4,11,10,3,6,6,"Normal",32200342
"1","4",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,"Normal",32200343
"0","4",49,50,18,26,21,23,21,23,13,31,27,20,23,4,5,11,13,11,44,0,2,2,2,2,0,1,1,"Normal",32200344
"0","4",47,49,6,12,10,8,11,7,4,14,11,6,9,3,1,5,6,3,18,1,5,20,9,17,13,7,11,"Normal",32200345
"0","4",48,50,9,16,14,11,16,9,7,18,17,12,13,4,3,2,8,8,25,1,3,7,10,12,6,10,10,"Normal",32200346
"0","4",45,49,4,15,12,7,13,6,4,15,14,9,13,3,0,3,6,7,19,4,2,15,11,8,9,6,8,"Normal",32200401
"1","4",30,33,2,9,4,7,6,5,2,9,4,5,5,1,1,4,5,0,11,0,1,8,6,10,7,5,7,"Normal",32200402
"1","4",38,42,8,14,11,11,14,8,7,15,11,10,11,3,4,4,5,6,22,0,1,7,8,12,5,6,8,"Normal",32200403
"0","4",50,50,20,26,23,23,21,25,13,33,27,20,23,5,5,13,12,11,46,1,0,1,2,4,1,1,3,"Normal",32200405
"1","4",25,32,1,7,5,3,5,3,3,5,5,5,5,1,1,0,3,3,8,1,1,6,6,9,5,4,6,"Normal",32200406
"1","4",41,47,3,11,6,8,9,5,4,10,10,6,8,2,1,2,5,4,14,4,4,13,9,13,11,8,11,"Normal",32200407
"0","4",43,49,9,15,13,11,14,10,4,20,14,11,14,2,2,7,7,6,24,3,0,11,6,11,5,3,10,"Normal",32200408
"0","4",48,50,12,24,18,18,19,17,10,26,23,16,20,5,2,9,10,10,36,2,1,6,4,10,3,2,5,"Normal",32200409
"1","4",16,20,5,1,2,4,2,4,3,3,3,3,1,0,2,1,3,0,6,0,2,6,4,6,4,1,7,"Normal",32200410
"0","4",2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,"Dyslexia",32200411
"1","4",39,44,6,11,6,11,9,8,5,12,12,10,11,3,0,1,7,6,17,0,0,4,15,17,3,11,9,"Normal",32200412
"0","4",39,43,11,14,13,12,12,13,6,19,17,12,15,2,2,5,9,7,25,2,2,6,4,7,5,1,5,"Normal",32200414
"1","4",47,49,10,13,11,12,12,11,5,18,14,11,16,2,2,5,6,8,23,2,1,12,9,6,8,2,9,"Normal",32200415
"1","4",48,50,15,26,21,20,21,20,11,30,24,18,24,4,4,11,11,11,41,2,1,7,2,3,4,0,3,"Normal",32200416
"1","4",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Normal",32200417
"0","4",49,50,17,19,18,18,18,18,9,27,21,18,20,3,3,10,11,9,36,0,2,7,5,8,3,4,5,"Normal",32200418
"1","4",43,49,2,3,3,2,3,2,1,4,3,4,1,1,0,1,2,1,5,2,7,21,11,15,17,5,10,"Normal",32200420
"1","4",40,43,6,10,9,7,9,7,3,13,12,6,8,1,2,3,7,3,16,1,2,10,10,11,3,4,6,"Normal",32200421
"0","4",50,50,21,24,21,24,22,23,12,33,28,19,22,5,5,12,12,11,45,0,1,0,1,3,1,1,3,"Normal",32200422
"1","4",50,50,15,23,18,20,17,21,10,28,23,16,20,3,5,10,11,9,38,1,2,7,6,2,2,4,2,"Normal",32200423
"0","4",47,48,5,16,12,9,15,6,6,15,15,12,12,1,2,3,9,6,21,1,3,15,3,17,11,1,10,"Normal",32200424
"0","4",46,50,13,24,21,16,19,18,10,27,23,19,22,3,5,6,11,12,37,0,6,7,8,2,5,1,5,"Normal",32200425
"1","4",44,44,16,19,16,19,16,19,8,27,19,14,18,5,4,10,7,9,35,1,3,3,6,3,2,3,3,"Normal",32200426
"1","4",20,23,3,6,5,4,6,3,1,8,5,1,3,2,0,5,2,0,9,0,1,5,7,5,2,4,6,"Normal",32200427
"1","4",15,15,2,7,4,5,6,3,2,7,5,3,8,0,0,3,5,1,9,1,1,5,2,2,1,2,1,"Dyslexia",32200428
"1","4",18,21,2,5,3,4,5,2,2,5,4,3,3,1,0,2,4,0,7,1,3,9,4,5,3,2,4,"Dyslexia",32200429
"1","4",21,21,2,9,4,7,9,2,2,9,6,4,6,2,0,3,5,1,11,1,2,8,6,4,4,3,3,"Normal",32200430
"1","4",25,25,7,10,8,9,11,6,5,12,9,7,11,1,2,4,7,3,17,1,0,5,5,4,3,1,2,"Dyslexia",32200431
"1","4",39,43,10,17,11,16,14,13,7,20,16,12,16,3,2,7,8,7,27,2,1,8,4,4,4,2,8,"Normal",32200432
"0","4",47,50,10,24,15,19,19,15,7,27,19,13,17,4,4,10,9,7,34,1,4,8,6,3,7,3,2,"Normal",32200433
"0","4",11,13,1,5,3,3,4,2,2,4,5,3,3,1,0,1,2,2,6,0,0,2,3,1,1,3,0,"Normal",32200434
"0","4",9,11,0,2,2,0,1,1,0,2,2,0,2,0,0,0,2,0,2,0,2,4,4,1,2,4,1,"Dyslexia",32200436
"1","4",4,8,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,2,2,0,2,0,0,"Dyslexia",32200437
"0","4",47,50,11,20,14,17,15,16,4,27,21,16,21,2,0,9,11,9,31,1,3,10,6,9,5,4,6,"Normal",32200438
"0","4",48,48,15,24,19,20,21,18,8,31,24,18,21,5,3,9,12,10,39,1,0,7,3,4,4,2,2,"Normal",32200439
"1","4",50,50,16,25,20,21,20,21,11,30,22,16,21,4,5,13,11,8,41,1,3,5,4,4,5,2,2,"Normal",32200441
"1","4",48,50,6,18,10,14,14,10,5,19,11,11,15,3,2,7,6,6,24,1,8,16,15,6,15,10,4,"Normal",32200442
"1","4",47,49,10,18,12,16,17,11,5,23,19,11,18,3,1,8,8,8,28,1,2,11,7,9,6,5,6,"Normal",32200443
"0","4",47,49,6,12,7,11,9,9,5,13,12,9,12,2,1,2,8,5,18,1,8,10,17,11,9,15,10,"Dyslexia",32200444
"1","4",15,19,2,2,1,3,0,4,1,3,3,1,2,0,0,2,2,0,4,0,1,7,3,5,5,3,4,"Normal",32200445
"1","3",22,24,1,9,2,8,7,3,3,7,5,5,6,2,0,3,2,3,10,0,1,5,7,7,3,3,4,"Normal",32210201
"1","3",28,31,2,5,3,4,3,4,0,7,3,2,3,0,1,5,0,1,7,0,2,12,4,12,9,3,10,"Normal",32210202
"1","3",46,48,10,14,12,12,14,10,6,18,16,8,14,3,1,7,8,5,24,0,3,6,8,12,4,7,10,"Normal",32210203
"1","3",47,50,5,15,12,8,11,9,5,15,14,10,13,2,1,3,8,6,20,0,4,20,19,5,11,11,2,"Normal",32210204
"1","3",13,13,2,6,3,5,5,3,3,5,5,3,6,1,0,3,1,3,8,0,0,2,2,3,1,1,0,"Normal",32210205
"1","3",5,8,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,2,1,1,1,1,1,"Normal",32210206
"1","3",49,50,17,24,20,21,20,21,11,30,25,18,23,5,4,10,10,12,41,1,2,4,1,4,3,0,2,"Normal",32210207
"1","3",45,48,5,2,3,4,2,5,2,5,5,5,4,1,1,0,1,4,7,1,6,16,17,6,12,11,5,"Normal",32210208
